BlackElo_broad,WhiteElo_broad,Opening_broad,death_position,killed_piece_id,killed_by_piece_id,counts
1750+,1750+,Other,e5,B-N-b,W-P-d,1
1750+,1750+,Other,e5,B-N-g,W-B-c,1
1750+,1750+,Other,e5,B-N-g,W-P-f,1
1750+,1750+,Other,e5,B-P-c,W-P-f,1
1750+,1750+,Other,e5,B-P-d,W-N-g,1
1750+,1750+,Other,e5,B-P-d,W-P-c,1
1750+,1750+,Other,e5,B-P-d,W-P-d,2
1750+,1750+,Other,e5,B-P-e,W-N-b,1
1750+,1750+,Other,e5,B-P-e,W-N-g,6
1750+,1750+,Other,e5,B-P-e,W-P-d,4
1750+,1750+,Other,e5,B-P-e,W-Q,1
1750+,1750+,Other,e5,B-P-f,W-B-c,1
1750+,1750+,Other,e5,B-P-f,W-P-d,1
1750+,1750+,Other,e5,B-P-f,W-P-f,1
1750+,1750+,Other,e5,B-Q,W-R-h,1
1750+,1750+,Other,e5,W-N-b,B-P-f,1
1750+,1750+,Other,e5,W-N-g,B-B-f,4
1750+,1750+,Other,e5,W-N-g,B-N-b,5
1750+,1750+,Other,e5,W-N-g,B-N-g,1
1750+,1750+,Other,e5,W-N-g,B-P-d,2
1750+,1750+,Other,e5,W-N-g,B-P-f,2
1750+,1750+,Other,e5,W-N-g,B-Q,2
1750+,1750+,Other,e5,W-P-c,B-N-b,1
1750+,1750+,Other,e5,W-P-d,B-B-f,1
1750+,1750+,Other,e5,W-P-d,B-N-b,2
1750+,1750+,Other,e5,W-P-d,B-P-d,1
1750+,1750+,Other,e5,W-P-d,B-P-f,1
1750+,1750+,Other,e5,W-P-d,B-Q,2
1750+,1750+,Other,e5,W-P-e,B-B-f,1
1750+,1750+,Other,e5,W-P-e,B-N-b,2
1750+,1750+,Other,e5,W-P-e,B-N-g,1
1750+,1750+,Other,e5,W-P-e,B-P-c,1
1750+,1750+,Other,e5,W-P-e,B-P-d,2
1750+,1750+,Other,e5,W-P-e,B-P-f,1
1750+,1750+,Other,e5,W-P-f,B-B-f,1
1750+,1750+,Other,e5,W-P-f,B-Q,1
1750+,1750+,Other,e5,W-R-h,B-N-g,1
1750+,1750+,Other,e6,B-B-c,W-B-f,1
1750+,1750+,Other,e6,B-B-c,W-N-g,3
1750+,1750+,Other,e6,B-B-c,W-P-d,1
1750+,1750+,Other,e6,B-N-b,W-N-g,1
1750+,1750+,Other,e6,B-N-b,W-P-e,1
1750+,1750+,Other,e6,B-P-e,W-B-f,2
1750+,1750+,Other,e6,B-P-e,W-N-b,1
1750+,1750+,Other,e6,B-P-e,W-P-b,1
1750+,1750+,Other,e6,B-P-e,W-Q,1
1750+,1750+,Other,e6,B-P-e,W-R-h,1
1750+,1750+,Other,e6,B-P-f,W-B-f,1
1750+,1750+,Other,e6,B-P-f,W-N-g,1
1750+,1750+,Other,e6,B-Q,W-N-b,1
1750+,1750+,Other,e6,W-B-f,B-P-f,1
1750+,1750+,Other,e6,W-B-f,B-Q,1
1750+,1750+,Other,e6,W-N-g,B-B-c,1
1750+,1750+,Other,e6,W-N-g,B-N-b,1
1750+,1750+,Other,e6,W-N-g,B-P-f,1
1750+,1750+,Other,e6,W-N-g,B-Q,1
1750+,1750+,Other,e6,W-P-b,B-P-f,1
1750+,1750+,Other,e6,W-P-b,B-R-h,1
1750+,1750+,Other,e6,W-P-d,B-N-b,1
1750+,1750+,Other,e6,W-P-d,B-Q,1
1750+,1750+,Other,e6,W-P-e,B-B-c,1
1750+,1750+,Other,e6,W-Q,B-Q,1
1750+,1750+,Other,e7,B-B-f,W-B-c,2
1750+,1750+,Other,e7,B-B-f,W-N-g,1
1750+,1750+,Other,e7,B-N-b,W-R-a,1
1750+,1750+,Other,e7,B-N-g,W-B-c,2
1750+,1750+,Other,e7,B-P-e,W-Q,1
1750+,1750+,Other,e7,B-Q,W-N-b,1
1750+,1750+,Other,e7,B-R-a,W-R-h,1
1750+,1750+,Other,e7,B-R-h,W-N-b,1
1750+,1750+,Other,e7,W-B-c,B-K,1
1750+,1750+,Other,e7,W-B-c,B-Q,3
1750+,1750+,Other,e7,W-N-b,B-K,1
1750+,1750+,Other,e7,W-N-b,B-Q,1
1750+,1750+,Other,e7,W-N-g,B-R-h,1
1750+,1750+,Other,e7,W-P-f,B-R-a,1
1750+,1750+,Other,e7,W-R-a,B-K,1
1750+,1750+,Other,e8,B-R-a,W-R-h,1
1750+,1750+,Other,e8,B-R-h,W-N-b,1
1750+,1750+,Other,e8,B-R-h,W-Q,1
1750+,1750+,Other,e8,B-R-h,W-R-h,1
1750+,1750+,Other,e8,W-N-b,B-Q,1
1750+,1750+,Other,e8,W-R-h,B-B-c,1
1750+,1750+,Other,e8,W-R-h,B-R-h,1
1750+,1750+,Other,f1,B-B-c,W-N-g,1
1750+,1750+,Other,f1,B-B-c,W-Q,1
1750+,1750+,Other,f1,B-B-c,W-R-a,1
1750+,1750+,Other,f1,B-B-c,W-R-h,1
1750+,1750+,Other,f1,B-R-a,W-R-a,1
1750+,1750+,Other,f1,W-B-f,B-B-c,1
1750+,1750+,Other,f1,W-B-f,B-R-h,1
1750+,1750+,Other,f1,W-N-b,B-B-c,1
1750+,1750+,Other,f1,W-R-h,B-B-c,3
1750+,1750+,Other,f1,W-R-h,B-N-g,1
1750+,1750+,Other,f1,W-R-h,B-R-a,1
1750+,1750+,Other,f2,B-B-f,W-K,1
1750+,1750+,Other,f2,B-N-g,W-R-h,1
1750+,1750+,Other,f2,B-R-a,W-B-c,1
1750+,1750+,Other,f2,B-R-h,W-K,1
1750+,1750+,Other,f2,W-P-f,B-N-g,2
1750+,1750+,Other,f2,W-P-f,B-Q,1
1750+,1750+,Other,f2,W-P-f,B-R-a,3
1750+,1750+,Other,f2,W-R-h,B-B-f,1
1750+,1750+,Other,f3,B-B-c,W-B-f,1
1750+,1750+,Other,f3,B-B-c,W-K,1
1750+,1750+,Other,f3,B-B-c,W-P-g,1
1750+,1750+,Other,f3,B-B-c,W-Q,5
1750+,1750+,Other,f3,B-B-c,W-R-h,1
1750+,1750+,Other,f3,B-N-b,W-B-f,1
1750+,1750+,Other,f3,B-P-e,W-N-g,1
1750+,1750+,Other,f3,B-P-f,W-K,1
1750+,1750+,Other,f3,B-P-f,W-P-g,1
1750+,1750+,Other,f3,B-Q,W-P-g,1
1750+,1750+,Other,f3,B-R-h,W-K,1
1750+,1750+,Other,f3,W-N-b,B-R-h,1
1750+,1750+,Other,f3,W-N-g,B-B-c,6
1750+,1750+,Other,f3,W-N-g,B-N-b,1
1750+,1750+,Other,f3,W-P-f,B-B-c,2
1750+,1750+,Other,f3,W-P-f,B-P-e,1
1750+,1750+,Other,f3,W-P-f,B-P-f,1
1750+,1750+,Other,f3,W-P-g,B-B-c,1
1750+,1750+,Other,f3,W-P-g,B-R-a,1
1750+,1750+,Other,f3,W-Q,B-Q,1
1750+,1750+,Other,f3,W-R-h,B-P-f,1
1750+,1750+,Other,f3,W-R-h,B-R-h,1
1750+,1750+,Other,f4,B-B-f,W-P-e,2
1750+,1750+,Other,f4,B-B-f,W-R-h,1
1750+,1750+,Other,f4,B-N-b,W-N-g,1
1750+,1750+,Other,f4,B-N-g,W-B-c,2
1750+,1750+,Other,f4,B-N-g,W-K,1
1750+,1750+,Other,f4,B-P-e,W-B-c,1
1750+,1750+,Other,f4,B-P-f,W-P-e,1
1750+,1750+,Other,f4,B-P-f,W-R-a,1
1750+,1750+,Other,f4,W-B-c,B-B-f,1
1750+,1750+,Other,f4,W-B-c,B-N-b,2
1750+,1750+,Other,f4,W-B-c,B-N-g,1
1750+,1750+,Other,f4,W-B-c,B-Q,2
1750+,1750+,Other,f4,W-N-b,B-B-f,1
1750+,1750+,Other,f4,W-N-b,B-Q,1
1750+,1750+,Other,f4,W-N-g,B-B-f,1
1750+,1750+,Other,f4,W-P-e,B-P-e,1
1750+,1750+,Other,f4,W-P-e,B-Q,1
1750+,1750+,Other,f4,W-P-f,B-B-f,1
1750+,1750+,Other,f4,W-P-f,B-P-e,1
1750+,1750+,Other,f4,W-P-f,B-Q,1
1750+,1750+,Other,f4,W-Q,B-N-g,1
1750+,1750+,Other,f4,W-R-a,B-P-g,1
1750+,1750+,Other,f5,B-B-c,W-B-f,1
1750+,1750+,Other,f5,B-B-c,W-P-e,1
1750+,1750+,Other,f5,B-N-b,W-B-f,1
1750+,1750+,Other,f5,B-P-f,W-B-f,1
1750+,1750+,Other,f5,B-P-f,W-N-b,1
1750+,1750+,Other,f5,B-P-f,W-P-e,2
1750+,1750+,Other,f5,B-P-f,W-P-f,2
1750+,1750+,Other,f5,B-P-g,W-B-f,1
1750+,1750+,Other,f5,B-P-g,W-P-g,1
1750+,1750+,Other,f5,B-Q,W-N-g,1
1750+,1750+,Other,f5,B-R-h,W-B-f,1
1750+,1750+,Other,f5,W-B-f,B-B-c,3
1750+,1750+,Other,f5,W-B-f,B-N-b,1
1750+,1750+,Other,f5,W-B-f,B-Q,1
1750+,1750+,Other,f5,W-N-g,B-N-b,1
1750+,1750+,Other,f5,W-P-e,B-B-c,1
1750+,1750+,Other,f5,W-P-e,B-N-g,1
1750+,1750+,Other,f5,W-P-f,B-P-e,1
1750+,1750+,Other,f5,W-P-f,B-P-g,1
1750+,1750+,Other,f6,B-B-f,W-B-c,4
1750+,1750+,Other,f6,B-B-f,W-R-a,1
1750+,1750+,Other,f6,B-N-b,W-B-c,1
1750+,1750+,Other,f6,B-N-b,W-N-b,1
1750+,1750+,Other,f6,B-N-g,W-B-c,10
1750+,1750+,Other,f6,B-N-g,W-N-b,3
1750+,1750+,Other,f6,B-N-g,W-P-e,1
1750+,1750+,Other,f6,B-P-f,W-N-b,1
1750+,1750+,Other,f6,B-P-f,W-P-d,1
1750+,1750+,Other,f6,B-P-f,W-P-e,1
1750+,1750+,Other,f6,W-B-c,B-B-f,4
1750+,1750+,Other,f6,W-B-c,B-K,1
1750+,1750+,Other,f6,W-B-c,B-N-b,1
1750+,1750+,Other,f6,W-B-c,B-N-g,1
1750+,1750+,Other,f6,W-B-c,B-P-g,1
1750+,1750+,Other,f6,W-B-c,B-Q,5
1750+,1750+,Other,f6,W-B-c,B-R-h,1
1750+,1750+,Other,f6,W-N-b,B-B-f,3
1750+,1750+,Other,f6,W-N-b,B-N-b,1
1750+,1750+,Other,f6,W-N-b,B-N-g,1
1750+,1750+,Other,f6,W-N-b,B-Q,1
1750+,1750+,Other,f6,W-P-e,B-P-g,1
1750+,1750+,Other,f6,W-P-f,B-P-g,1
1750+,1750+,Other,f7,B-P-f,W-B-f,3
1750+,1750+,Other,f7,B-P-f,W-K,1
1750+,1750+,Other,f7,B-P-f,W-N-g,1
1750+,1750+,Other,f7,B-R-h,W-B-f,1
1750+,1750+,Other,f7,W-B-f,B-K,2
1750+,1750+,Other,f7,W-N-g,B-R-h,1
1750+,1750+,Other,f8,B-R-a,W-R-a,2
1750+,1750+,Other,f8,B-R-h,W-B-c,1
1750+,1750+,Other,f8,B-R-h,W-N-b,1
1750+,1750+,Other,f8,B-R-h,W-N-g,1
1750+,1750+,Other,f8,B-R-h,W-R-a,1
1750+,1750+,Other,f8,B-R-h,W-R-h,2
1750+,1750+,Other,f8,W-B-c,B-Q,1
1750+,1750+,Other,f8,W-N-b,B-K,1
1750+,1750+,Other,f8,W-N-g,B-Q,1
1750+,1750+,Other,f8,W-R-a,B-K,3
1750+,1750+,Other,f8,W-R-h,B-R-a,1
1750+,1750+,Other,g2,B-N-b,W-K,1
1750+,1750+,Other,g2,W-B-f,B-N-b,1
1750+,1750+,Other,g2,W-P-g,B-Q,3
1750+,1750+,Other,g2,W-P-g,B-R-a,2
1750+,1750+,Other,g3,B-N-b,W-P-h,1
1750+,1750+,Other,g3,B-P-h,W-P-h,2
1750+,1750+,Other,g3,B-Q,W-P-f,1
1750+,1750+,Other,g3,B-R-h,W-P-h,1
1750+,1750+,Other,g3,W-B-c,B-N-b,1
1750+,1750+,Other,g3,W-N-g,B-Q,1
1750+,1750+,Other,g3,W-P-g,B-N-b,1
1750+,1750+,Other,g3,W-P-g,B-P-h,2
1750+,1750+,Other,g3,W-P-g,B-Q,1
1750+,1750+,Other,g3,W-P-g,B-R-a,1
1750+,1750+,Other,g3,W-P-g,B-R-h,1
1750+,1750+,Other,g3,W-P-h,B-Q,1
1750+,1750+,Other,g3,W-Q,B-Q,1
1750+,1750+,Other,g4,B-B-c,W-B-f,1
1750+,1750+,Other,g4,B-B-c,W-P-h,2
1750+,1750+,Other,g4,B-B-c,W-R-h,1
1750+,1750+,Other,g4,B-N-g,W-P-h,1
1750+,1750+,Other,g4,B-P-f,W-B-f,1
1750+,1750+,Other,g4,B-P-f,W-P-f,1
1750+,1750+,Other,g4,B-P-h,W-P-h,1
1750+,1750+,Other,g4,B-P-h,W-Q,1
1750+,1750+,Other,g4,B-Q,W-Q,1
1750+,1750+,Other,g4,W-B-f,B-B-c,1
1750+,1750+,Other,g4,W-B-f,B-N-b,1
1750+,1750+,Other,g4,W-N-g,B-B-c,1
1750+,1750+,Other,g4,W-P-f,B-R-a,1
1750+,1750+,Other,g4,W-P-g,B-N-g,1
1750+,1750+,Other,g4,W-P-g,B-P-c,1
1750+,1750+,Other,g4,W-P-g,B-P-f,1
1750+,1750+,Other,g4,W-P-g,B-P-h,1
1750+,1750+,Other,g4,W-P-g,B-Q,2
1750+,1750+,Other,g4,W-P-h,B-B-c,1
1750+,1750+,Other,g4,W-P-h,B-P-f,1
1750+,1750+,Other,g4,W-P-h,B-P-h,1
1750+,1750+,Other,g4,W-Q,B-P-h,1
1750+,1750+,Other,g5,B-B-f,W-B-c,1
1750+,1750+,Other,g5,B-B-f,W-N-b,1
1750+,1750+,Other,g5,B-B-f,W-N-g,2
1750+,1750+,Other,g5,B-P-f,W-B-c,1
1750+,1750+,Other,g5,B-P-g,W-P-f,1
1750+,1750+,Other,g5,B-P-g,W-P-h,2
1750+,1750+,Other,g5,B-P-h,W-B-c,1
1750+,1750+,Other,g5,B-P-h,W-K,1
1750+,1750+,Other,g5,B-P-h,W-N-g,2
1750+,1750+,Other,g5,B-Q,W-Q,1
1750+,1750+,Other,g5,W-B-c,B-B-f,2
1750+,1750+,Other,g5,W-B-c,B-K,1
1750+,1750+,Other,g5,W-B-c,B-N-b,1
1750+,1750+,Other,g5,W-B-c,B-P-h,1
1750+,1750+,Other,g5,W-N-b,B-Q,1
1750+,1750+,Other,g5,W-N-g,B-B-f,1
1750+,1750+,Other,g5,W-N-g,B-Q,1
1750+,1750+,Other,g5,W-P-f,B-P-h,1
1750+,1750+,Other,g5,W-P-g,B-P-h,1
1750+,1750+,Other,g5,W-P-h,B-P-f,1
1750+,1750+,Other,g5,W-P-h,B-P-h,1
1750+,1750+,Other,g5,W-Q,B-P-h,1
1750+,1750+,Other,g6,B-B-c,W-B-f,1
1750+,1750+,Other,g6,B-B-c,W-N-g,1
1750+,1750+,Other,g6,B-P-g,W-B-f,1
1750+,1750+,Other,g6,B-P-g,W-N-g,3
1750+,1750+,Other,g6,B-P-g,W-P-h,1
1750+,1750+,Other,g6,B-P-g,W-Q,1
1750+,1750+,Other,g6,B-P-g,W-R-a,1
1750+,1750+,Other,g6,B-P-h,W-Q,1
1750+,1750+,Other,g6,W-B-f,B-P-h,1
1750+,1750+,Other,g6,W-N-g,B-P-h,3
1750+,1750+,Other,g6,W-P-h,B-K,1
1750+,1750+,Other,g6,W-P-h,B-N-b,1
1750+,1750+,Other,g7,B-B-f,W-N-b,1
1750+,1750+,Other,g7,B-B-f,W-N-g,2
1750+,1750+,Other,g7,B-P-g,W-B-c,1
1750+,1750+,Other,g7,B-P-g,W-P-e,1
1750+,1750+,Other,g7,B-P-g,W-R-a,1
1750+,1750+,Other,g7,B-R-h,W-N-b,1
1750+,1750+,Other,g7,W-N-b,B-B-f,1
1750+,1750+,Other,g7,W-N-b,B-K,1
1750+,1750+,Other,g7,W-N-g,B-K,2
1750+,1750+,Other,g7,W-P-g,B-B-f,1
1750+,1750+,Other,h1,W-R-h,B-N-g,1
1750+,1750+,Other,h1,W-R-h,B-Q,1
1750+,1750+,Other,h2,W-P-h,B-N-b,2
1750+,1750+,Other,h2,W-P-h,B-Q,2
1750+,1750+,Other,h3,B-N-b,W-P-g,1
1750+,1750+,Other,h3,W-P-g,B-B-c,1
1750+,1750+,Other,h3,W-P-h,B-Q,2
1750+,1750+,Other,h4,B-B-f,W-K,1
1750+,1750+,Other,h4,B-P-h,W-R-a,1
1750+,1750+,Other,h4,B-Q,W-P-g,1
1750+,1750+,Other,h4,W-N-g,B-B-f,1
1750+,1750+,Other,h4,W-P-g,B-N-b,1
1750+,1750+,Other,h4,W-P-h,B-B-f,1
1750+,1750+,Other,h4,W-P-h,B-P-h,1
1750+,1750+,Other,h4,W-P-h,B-Q,1
1750+,1750+,Other,h4,W-Q,B-Q,1
1750+,1750+,Other,h5,B-B-c,W-Q,1
1750+,1750+,Other,h5,B-N-b,W-B-f,1
1750+,1750+,Other,h5,B-P-h,W-B-f,1
1750+,1750+,Other,h5,B-P-h,W-N-g,1
1750+,1750+,Other,h5,B-P-h,W-Q,1
1750+,1750+,Other,h5,W-B-f,B-B-c,1
1750+,1750+,Other,h6,B-P-h,W-Q,1
1750+,1750+,Other,h6,B-P-h,W-R-a,1
1750+,1750+,Other,h6,B-R-h,W-B-c,1
1750+,1750+,Other,h6,B-R-h,W-N-g,1
1750+,1750+,Other,h7,B-P-h,W-P-g,1
1750+,1750+,Other,h7,B-P-h,W-P-h,1
1750+,1750+,Other,h7,B-P-h,W-Q,2
1750+,1750+,Other,h7,B-R-h,W-B-f,1
1750+,1750+,Other,h7,W-B-f,B-R-a,1
1750+,1750+,Other,h7,W-P-g,B-K,1
1750+,1750+,Other,h7,W-P-h,B-Q,1
1750+,1750+,Other,h8,B-R-h,W-Q,3
1750+,1750+,Queen's Gambit,a1,B-R-a,W-Q,1
1750+,1750+,Queen's Gambit,a1,W-R-a,B-R-a,1
1750+,1750+,Queen's Gambit,a3,B-P-a,W-R-a,1
1750+,1750+,Queen's Gambit,a3,W-P-a,B-P-a,1
1750+,1750+,Queen's Gambit,a3,W-R-a,B-R-a,1
1750+,1750+,Queen's Gambit,a4,B-P-b,W-Q,1
1750+,1750+,Queen's Gambit,a4,W-P-a,B-P-b,1
1750+,1750+,Queen's Gambit,a5,B-P-a,W-P-b,1
1750+,1750+,Queen's Gambit,a7,B-P-a,W-R-a,1
1750+,1750+,Queen's Gambit,a7,B-P-a,W-R-h,1
1750+,1750+,Queen's Gambit,b4,B-P-a,W-P-a,1
1750+,1750+,Queen's Gambit,b4,W-P-b,B-P-a,2
1750+,1750+,Queen's Gambit,b4,W-R-h,B-P-b,1
1750+,1750+,Queen's Gambit,b5,B-P-b,W-P-a,1
1750+,1750+,Queen's Gambit,b5,W-P-a,B-P-c,1
1750+,1750+,Queen's Gambit,b7,B-B-c,W-B-f,1
1750+,1750+,Queen's Gambit,b7,B-B-c,W-R-h,1
1750+,1750+,Queen's Gambit,b7,B-Q,W-N-g,1
1750+,1750+,Queen's Gambit,b7,W-B-f,B-N-b,1
1750+,1750+,Queen's Gambit,b7,W-R-h,B-R-a,1
1750+,1750+,Queen's Gambit,c3,B-B-f,W-P-b,2
1750+,1750+,Queen's Gambit,c3,W-N-b,B-B-f,2
1750+,1750+,Queen's Gambit,c4,B-N-b,W-B-f,1
1750+,1750+,Queen's Gambit,c4,B-N-b,W-R-a,1
1750+,1750+,Queen's Gambit,c4,B-P-c,W-Q,1
1750+,1750+,Queen's Gambit,c4,B-P-d,W-B-f,2
1750+,1750+,Queen's Gambit,c4,B-P-d,W-P-b,1
1750+,1750+,Queen's Gambit,c4,B-Q,W-B-f,1
1750+,1750+,Queen's Gambit,c4,B-R-a,W-N-g,1
1750+,1750+,Queen's Gambit,c4,W-B-f,B-P-d,1
1750+,1750+,Queen's Gambit,c4,W-N-g,B-N-g,1
1750+,1750+,Queen's Gambit,c4,W-P-b,B-P-c,1
1750+,1750+,Queen's Gambit,c4,W-P-b,B-R-a,1
1750+,1750+,Queen's Gambit,c4,W-P-c,B-P-d,3
1750+,1750+,Queen's Gambit,c4,W-Q,B-Q,1
1750+,1750+,Queen's Gambit,c4,W-R-a,B-N-b,1
1750+,1750+,Queen's Gambit,c5,B-P-b,W-P-a,1
1750+,1750+,Queen's Gambit,c5,B-P-c,W-N-b,1
1750+,1750+,Queen's Gambit,c5,W-P-c,B-B-f,1
1750+,1750+,Queen's Gambit,c5,W-P-c,B-P-b,1
1750+,1750+,Queen's Gambit,c5,W-P-c,B-Q,1
1750+,1750+,Queen's Gambit,c6,B-P-c,W-Q,1
1750+,1750+,Queen's Gambit,c6,B-P-c,W-R-h,1
1750+,1750+,Queen's Gambit,d3,B-B-c,W-N-b,1
1750+,1750+,Queen's Gambit,d3,B-B-c,W-Q,1
1750+,1750+,Queen's Gambit,d3,B-P-d,W-P-e,1
1750+,1750+,Queen's Gambit,d3,W-B-f,B-B-c,2
1750+,1750+,Queen's Gambit,d4,B-P-c,W-P-e,2
1750+,1750+,Queen's Gambit,d4,W-P-d,B-P-c,2
1750+,1750+,Queen's Gambit,d4,W-P-e,B-Q,1
1750+,1750+,Queen's Gambit,d5,B-N-b,W-B-f,1
1750+,1750+,Queen's Gambit,d5,B-N-b,W-N-b,1
1750+,1750+,Queen's Gambit,d5,B-N-g,W-B-f,1
1750+,1750+,Queen's Gambit,d5,B-P-c,W-P-e,1
1750+,1750+,Queen's Gambit,d5,B-P-d,W-P-c,1
1750+,1750+,Queen's Gambit,d5,B-R-h,W-R-a,3
1750+,1750+,Queen's Gambit,d5,W-B-f,B-B-c,1
1750+,1750+,Queen's Gambit,d5,W-B-f,B-P-e,1
1750+,1750+,Queen's Gambit,d5,W-N-b,B-N-g,1
1750+,1750+,Queen's Gambit,d5,W-P-d,B-N-b,1
1750+,1750+,Queen's Gambit,d5,W-P-d,B-P-c,1
1750+,1750+,Queen's Gambit,d5,W-P-e,B-R-h,2
1750+,1750+,Queen's Gambit,d5,W-R-a,B-Q,2
1750+,1750+,Queen's Gambit,d6,B-B-f,W-B-c,1
1750+,1750+,Queen's Gambit,d6,B-B-f,W-Q,1
1750+,1750+,Queen's Gambit,d6,B-Q,W-P-a,1
1750+,1750+,Queen's Gambit,d6,W-B-c,B-B-f,1
1750+,1750+,Queen's Gambit,d6,W-B-c,B-Q,1
1750+,1750+,Queen's Gambit,d6,W-P-a,B-K,1
1750+,1750+,Queen's Gambit,d6,W-Q,B-Q,1
1750+,1750+,Queen's Gambit,e2,B-Q,W-Q,1
1750+,1750+,Queen's Gambit,e2,B-R-a,W-K,1
1750+,1750+,Queen's Gambit,e2,W-Q,B-R-a,1
1750+,1750+,Queen's Gambit,e3,B-P-e,W-P-f,1
1750+,1750+,Queen's Gambit,e3,B-P-f,W-P-f,1
1750+,1750+,Queen's Gambit,e3,B-Q,W-R-h,1
1750+,1750+,Queen's Gambit,e3,W-P-e,B-P-f,1
1750+,1750+,Queen's Gambit,e3,W-P-f,B-Q,1
1750+,1750+,Queen's Gambit,e3,W-R-h,B-N-b,1
1750+,1750+,Queen's Gambit,e4,B-B-c,W-P-e,1
1750+,1750+,Queen's Gambit,e4,B-N-g,W-N-b,2
1750+,1750+,Queen's Gambit,e4,B-P-d,W-Q,1
1750+,1750+,Queen's Gambit,e4,W-N-b,B-P-d,2
1750+,1750+,Queen's Gambit,e4,W-P-e,B-Q,1
1750+,1750+,Queen's Gambit,e4,W-R-a,B-B-c,1
1750+,1750+,Queen's Gambit,e5,B-B-f,W-B-c,1
1750+,1750+,Queen's Gambit,e5,B-B-f,W-N-g,1
1750+,1750+,Queen's Gambit,e5,B-N-b,W-B-c,1
1750+,1750+,Queen's Gambit,e5,B-N-b,W-Q,1
1750+,1750+,Queen's Gambit,e5,B-P-e,W-P-d,3
1750+,1750+,Queen's Gambit,e5,B-P-e,W-R-h,1
1750+,1750+,Queen's Gambit,e5,B-P-f,W-P-f,1
1750+,1750+,Queen's Gambit,e5,B-Q,W-R-h,1
1750+,1750+,Queen's Gambit,e5,W-B-c,B-Q,1
1750+,1750+,Queen's Gambit,e5,W-N-g,B-N-b,1
1750+,1750+,Queen's Gambit,e5,W-N-g,B-Q,2
1750+,1750+,Queen's Gambit,e5,W-P-d,B-P-f,1
1750+,1750+,Queen's Gambit,e5,W-P-f,B-B-f,1
1750+,1750+,Queen's Gambit,e5,W-Q,B-N-g,1
1750+,1750+,Queen's Gambit,e5,W-R-h,B-N-b,1
1750+,1750+,Queen's Gambit,e6,B-B-c,W-B-f,1
1750+,1750+,Queen's Gambit,e6,B-N-g,W-N-b,1
1750+,1750+,Queen's Gambit,e6,B-P-e,W-P-c,1
1750+,1750+,Queen's Gambit,e6,B-P-f,W-N-g,1
1750+,1750+,Queen's Gambit,e6,W-B-f,B-R-h,1
1750+,1750+,Queen's Gambit,e6,W-N-b,B-P-f,1
1750+,1750+,Queen's Gambit,e6,W-P-c,B-B-c,1
1750+,1750+,Queen's Gambit,e8,B-R-a,W-P-e,1
1750+,1750+,Queen's Gambit,e8,W-P-e,B-R-h,1
1750+,1750+,Queen's Gambit,f1,B-R-h,W-N-g,1
1750+,1750+,Queen's Gambit,f1,W-R-h,B-R-h,1
1750+,1750+,Queen's Gambit,f2,W-P-f,B-R-h,1
1750+,1750+,Queen's Gambit,f3,B-B-c,W-P-g,1
1750+,1750+,Queen's Gambit,f3,W-N-g,B-B-c,1
1750+,1750+,Queen's Gambit,f3,W-P-g,B-R-h,1
1750+,1750+,Queen's Gambit,f5,B-P-f,W-P-h,1
1750+,1750+,Queen's Gambit,f5,B-P-g,W-P-e,1
1750+,1750+,Queen's Gambit,f5,W-P-f,B-P-g,1
1750+,1750+,Queen's Gambit,f5,W-P-h,B-K,1
1750+,1750+,Queen's Gambit,f6,B-N-g,W-N-b,1
1750+,1750+,Queen's Gambit,f6,B-P-f,W-P-d,1
1750+,1750+,Queen's Gambit,f6,W-N-b,B-N-g,1
1750+,1750+,Queen's Gambit,f6,W-N-b,B-Q,1
1750+,1750+,Queen's Gambit,f6,W-P-d,B-N-g,1
1750+,1750+,Queen's Gambit,f8,B-B-f,W-B-c,1
1750+,1750+,Queen's Gambit,f8,B-R-h,W-Q,1
1750+,1750+,Queen's Gambit,f8,W-B-c,B-K,1
1750+,1750+,Queen's Gambit,f8,W-N-g,B-R-h,1
1750+,1750+,Queen's Gambit,g2,W-P-g,B-P-b,1
1750+,1750+,Queen's Gambit,g3,B-N-g,W-P-h,1
1750+,1750+,Queen's Gambit,g3,B-Q,W-K,1
1750+,1750+,Queen's Gambit,g3,W-B-c,B-N-g,1
1750+,1750+,Queen's Gambit,g3,W-Q,B-Q,1
1750+,1750+,Queen's Gambit,g4,B-B-c,W-K,1
1750+,1750+,Queen's Gambit,g4,W-N-g,B-B-c,1
1750+,1750+,Queen's Gambit,g5,B-P-h,W-Q,1
1750+,1750+,Queen's Gambit,g5,W-B-c,B-P-h,1
1750+,1750+,Queen's Gambit,g6,W-N-g,B-P-h,1
1750+,1750+,Queen's Gambit,h2,W-P-h,B-R-h,1
1750+,1750+,Queen's Gambit,h6,B-B-f,W-Q,1
1750+,1750+,Queen's Gambit,h6,W-B-c,B-B-f,1
1750+,1750+,Queen's Pawn Game,b6,B-B-f,W-P-c,1
1750+,1750+,Queen's Pawn Game,b6,W-P-c,B-P-c,1
1750+,1750+,Queen's Pawn Game,d2,W-B-c,B-Q,1
1750+,1750+,Queen's Pawn Game,d6,B-B-f,W-B-c,1
1750+,1750+,Queen's Pawn Game,d6,W-B-c,B-Q,1
1750+,1750+,Queen's Pawn Game,e3,W-P-e,B-Q,1
1750+,1750+,Queen's Pawn Game,e4,B-N-g,W-N-b,1
